short_id,config_id,arch_str,depth,width_sum,activation,optimizer,loss_fn,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0203,256x128x64_gelu_adamw_lr0.005_wd0.005_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.005,0.0,32,0.0,,,,20.449295221268443,1.2775054586310668,16.39071361478848,4.058581606479962,31.4,18.847476421403087,21.545301274842004,14.571006536483765
C0043,128x128x64_gelu_adamw_lr0.005_wd0.005_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.005,0.0,32,0.0,,,,20.449457901459102,1.0908222286013878,14.925822253215594,5.523635648243507,33.8,18.941530386915836,21.560825107522483,8.202375650405884
C0073,128x128x64_gelu_adamw_lr0.02_wd0.005_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.02,0.005,0.0,32,0.0,,,,20.457486610548443,0.9918939945690688,13.101026739806878,7.356459870741565,47.2,19.443248452461738,21.878709812678174,20.223057508468628
C0281,256x256x128_gelu_adamw_lr0.005_wd0.001_do0_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.005,0.001,0.0,32,0.0,,,,20.45941442918751,0.8138508033526947,15.73517201004195,4.724242419145561,29.0,19.555813009721494,21.097807729860467,16.119481325149536
C0135,128x128x128_gelu_adamw_lr0.008_wd0.01_do0_bs32_ns0_lossmse,128x128x128,3,384,gelu,adamw,mse,0.008,0.01,0.0,32,0.0,,,,20.46668703143216,0.7166456745334578,13.271604613203579,7.19508241822858,35.2,19.61353848628763,21.414319680107475,15.269640922546387
C0285,256x256x128_gelu_adamw_lr0.005_wd0.01_do0_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.005,0.01,0.0,32,0.0,,,,20.470073215861145,0.6574060999603927,14.065981306784764,6.4040919090763815,36.2,19.518135065798578,21.19255477008367,6.872537612915039
C0292,256x256x128_gelu_adamw_lr0.008_wd0.001_do0.1_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.008,0.001,0.1,32,0.0,,,,20.471980954878205,1.2901295690395567,15.313839112685113,5.158141842193093,49.0,18.558160226384313,21.723222871117784,9.76975131034851
C0225,256x128x64_gelu_adamw_lr0.01_wd0.01_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.01,0.01,0.0,32,0.0,,,,20.482333870297428,0.8304183774247169,14.859870464110731,5.6224634061866965,37.8,19.30606396748143,21.502845691640974,16.598840951919556
C0240,256x128x64_gelu_adamw_lr0.02_wd0.1_do0.1_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.02,0.1,0.1,32,0.0,,,,20.484588339092902,1.7833388697533281,17.216667966270496,3.267920372822406,81.8,18.31824442697674,22.371266453510536,32.40682363510132
C0305,256x256x128_gelu_adamw_lr0.01_wd0.01_do0_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.01,0.01,0.0,32,0.0,,,,20.491613322796262,1.0231551397384755,15.440086287136193,5.051527035660069,29.4,19.030452056692763,21.820141462674552,6.224390506744385
