short_id,config_id,arch_str,depth,width_sum,activation,optimizer,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0044,32_relu_sgd_lr0.05_wd0.005_do0_bs32_ns0_momentum0.9,32,1,32,relu,sgd,0.05,0.005,0.0,32,0.0,0.9,,,23.225631081954322,0.7282504699809694,22.274067533633566,0.9515635483207561,31.8,22.29762472770785,24.232555056133485,1.3036441802978516
C0074,32_tanh_sgd_lr0.05_wd0.001_do0_bs32_ns0_momentum0.9,32,1,32,tanh,sgd,0.05,0.001,0.0,32,0.0,0.9,,,23.291170019571968,0.4934072739487736,22.629367890318175,0.6618021292537932,30.2,22.42370075718636,23.649499604740594,2.066875696182251
C0166,32x16_tanh_adam_lr0.05_wd0.005_do0_bs32_ns0,32x16,2,48,tanh,adam,0.05,0.005,0.0,32,0.0,,,,23.30538253957077,0.9575708348424093,22.497634749373148,0.8077477901976202,95.6,22.601518799806776,24.924025983647947,9.126354455947876
C0418,32x16x8_tanh_nesterov_lr0.05_wd0.005_do0_bs32_ns0_momentum0.9_nesterovTrue,32x16x8,3,56,tanh,nesterov,0.05,0.005,0.0,32,0.0,0.9,True,,23.32033419878427,2.2640506321317027,22.487771974417925,0.8325622243663453,53.8,20.925894037225895,26.6517312716936,5.1948652267456055
C0301,32x16x8_relu_adam_lr0.0005_wd0.001_do0_bs32_ns0,32x16x8,3,56,relu,adam,0.0005,0.001,0.0,32,0.0,,,,23.342609894752897,0.9230592359623777,21.98264065707149,1.3599692376814083,263.6,22.48447475396665,24.41160549478186,28.653634071350098
C0297,32x16x8_relu_adam_lr0.005_wd0.001_do0_bs256_ns0,32x16x8,3,56,relu,adam,0.005,0.001,0.0,256,0.0,,,,23.343841912016266,1.0844616158821954,22.055514955336115,1.2883269566801516,96.0,21.730497397521862,24.42144083313051,4.267642021179199
C0259,32x16_relu_nesterov_lr0.005_wd0.001_do0_bs32_ns0_momentum0.9_nesterovTrue,32x16,2,48,relu,nesterov,0.005,0.001,0.0,32,0.0,0.9,True,,23.365112985857145,1.1054032655722206,22.817098379114277,0.5480146067428677,64.0,21.85045286323965,24.832943255633985,5.354883670806885
C0374,32x16x8_tanh_sgd_lr0.005_wd0.001_do0_bs32_ns0_momentum0.9,32x16x8,3,56,tanh,sgd,0.005,0.001,0.0,32,0.0,0.9,,,23.368555163797758,0.9684862195710279,21.949348770200142,1.4192063935976158,123.6,22.31079625203024,24.52494910139722,9.649611234664917
C0007,32_relu_adam_lr0.005_wd0.001_do0_bs32_ns0,32,1,32,relu,adam,0.005,0.001,0.0,32,0.0,,,,23.3848839154487,0.6232959323394753,22.29184098471448,1.0930429307342209,56.6,22.917405065688502,24.479493466759628,2.4353835582733154
C0130,32_tanh_nesterov_lr0.05_wd0.005_do0_bs32_ns0_momentum0.9_nesterovTrue,32,1,32,tanh,nesterov,0.05,0.005,0.0,32,0.0,0.9,True,,23.38842844050253,0.5451542186973328,22.926535165007756,0.46189327549477355,31.4,22.49482127630832,23.88352215623927,2.568371057510376
